time,random_01,random_02,random_03,random_04,random_05,random_06,random_07,random_08,random_09,random_10
1250,-0.86806674,-0.991823968,0.265824378,-0.819792004,0.183726929,0.089323791,0.750284572,-0.297718785,-0.661092247,-0.223148359
1251,-0.728990442,0.275176652,0.602856652,-0.203465818,0.989603539,-0.576675483,0.445773947,-0.284233301,-0.25614117,0.983567038
1252,-0.752801249,0.746316652,0.987233917,-0.128985134,0.803080519,0.338702285,-0.446708776,-0.766027003,-0.943371004,0.034965409
1253,0.525087722,-0.574485234,0.395629622,-0.507883979,-0.683668312,-0.928394585,-0.95322118,0.043558084,0.542614187,-0.071611138
1254,0.806931432,-0.764043742,0.769533281,-0.783314229,-0.929794246,-0.715970638,0.776488515,-0.012254819,-0.930136042,-0.702766228
1255,-0.19468182,-0.933062441,0.88575883,-0.974999937,0.576675731,-0.614159142,0.641700985,-0.444390369,0.631646992,-0.588722976
1256,-0.634873984,0.565528784,-0.724706914,-0.653037765,0.391595514,-0.924465604,0.442633871,-0.971993592,-0.432340764,0.795526046
1257,-0.250869562,0.729767295,-0.089931152,0.024152393,-0.699792339,-0.652316013,-0.533865302,0.040057508,0.619643577,-0.225858399
1258,0.012417355,0.39903084,0.282864807,0.486098916,-0.651059935,-0.279579799,0.901665123,-0.782022944,0.756983115,-0.402808338
1259,0.827005358,-0.854527134,-0.372077445,0.338496935,0.828022574,0.846093768,-0.174602079,0.991144499,-0.325053053,0.104445304
1260,-0.846709638,0.766827945,0.271908789,-0.214184964,0.487401607,0.63781264,-0.624788329,0.044712541,-0.446934065,-0.573216581
1261,-0.780508952,-0.161134844,-0.982586275,-0.384971161,-0.181302897,-0.582924664,0.239141769,0.46943792,0.457286456,-0.711802429
1262,0.508534445,0.85115956,-0.071082044,0.999071206,0.921438891,0.980588487,-0.474555037,-0.154294884,-0.435567534,0.79874726
1263,-0.390802449,0.564650046,-0.475254875,0.35027957,-0.211156811,0.10017027,0.679120505,-0.591891847,-0.825412067,0.536795879
1264,0.447619313,-0.852589327,0.421677012,0.077240335,-0.115929693,0.722511068,-0.966329621,-0.169902663,0.917049308,0.074384713
1265,-0.535339942,-0.680722389,0.028449547,0.295942416,0.291365805,0.389160216,-0.058407021,0.385780969,0.635628584,0.253071642
1266,-0.213082266,0.988475842,-0.269961744,0.808087118,-0.581698252,0.03148612,0.198585043,-0.122008061,0.211583721,-0.599280499
1267,0.015758794,0.797203769,-0.086929865,-0.752426439,0.673178166,-0.112007714,-0.009370155,-0.306854152,0.350583847,-0.272895504
1268,0.879833731,-0.954870411,-0.397164998,0.711297659,-0.324595716,-0.91592624,0.102248696,0.789048285,0.076664639,0.490435267
1269,-0.884249659,0.169812653,-0.938697216,0.701125031,0.977468794,-0.889410027,0.685041826,0.279610322,0.302070273,0.800692033
1270,-0.390468591,0.684308622,0.936466863,0.884809097,-0.562340574,0.241942912,-0.671493035,0.46435625,-0.624413856,-0.461569081
1271,-0.518151912,-0.521298937,-0.063232315,0.754960574,0.405499063,0.513175576,0.199997161,-0.091853212,0.549785568,-0.689650073
1272,-0.22959313,-0.490757046,-0.388476514,0.749455031,-0.935034011,0.373524219,-0.390291383,0.422678646,0.260873662,-0.612680415
1273,0.525966711,0.96087154,-0.249967759,-0.287921417,0.382101405,0.71484692,-0.682013222,0.503833682,-0.598254988,-0.389993571
1274,0.729293997,0.096139155,-0.082592807,0.093499783,-0.604200442,-0.121381744,0.65477533,0.520130823,0.584190577,0.52112223
1275,0.35822243,-0.584473343,0.094075854,0.268858218,0.122469506,-0.404528742,-0.57710391,0.294459384,0.666961182,-0.13276352
1276,0.353525411,0.49272307,-0.198473899,-0.585750663,-0.126345615,-0.438170283,-0.881554783,0.310620933,0.404650226,0.123543697
1277,-0.669894961,-0.021098355,0.405553533,0.135584109,0.065968169,-0.094046172,0.762339457,0.300697075,-0.21748065,-0.237856942
1278,0.605734859,-0.476271535,0.26522827,-0.295732612,-0.157748563,0.349925079,-0.722180473,0.570931603,0.13223897,-0.380614514
1279,0.423986863,0.609766807,-0.156707637,0.562965145,-0.887255549,-0.033480181,0.589443516,0.417374035,-0.730838192,0.957283405
1280,0.857406178,0.368049088,-0.966279044,-0.035490074,0.470276461,-0.738764373,-0.653851224,-0.045361352,0.140709823,0.589340312
1281,-0.98501079,-0.356085768,0.903963288,-0.754546375,-0.873873193,0.319438329,0.657323492,0.460335324,0.541145923,0.632361508
1282,0.192663307,-0.824337408,0.169100255,-0.826437882,0.874805729,-0.83156511,-0.932194029,-0.51367411,-0.294939885,-0.2658622
1283,-0.266508638,-0.950226211,0.24685495,0.154415719,0.915320231,0.234974521,-0.789501749,-0.573801605,0.159972751,0.107727339
1284,0.483934311,-0.853956231,-0.167907434,0.309694068,0.177276351,0.018465044,0.547453242,0.445109219,-0.009250498,-0.809069134
1285,0.524174781,-0.871234912,0.45255409,0.204899194,0.162091347,-0.601805938,-0.887481633,-0.863989656,0.534903359,-0.15952736
1286,-0.478554082,-0.687692752,-0.052840598,-0.929885122,0.815094531,0.255350393,0.075802864,-0.207499093,-0.753517801,-0.936446445
1287,-0.490128237,-0.610420765,-0.847155944,-0.384403349,0.78421312,-0.999999129,-0.017214551,-0.558642329,-0.084070282,-0.580239449
1288,0.35768162,0.067046998,0.198798149,0.53960512,-0.666124982,-0.452645638,0.746437427,-0.126481942,-0.96410992,0.101204024
1289,-0.029038675,-0.370240813,-0.36378621,0.034643262,0.191966518,-0.918309996,-0.756951911,0.895932759,-0.520432255,0.480505055
1290,-0.24283094,-0.241296523,0.202039088,0.371597693,-0.610610501,-0.705721731,0.044484944,0.003581075,0.727101306,-0.664448873
1291,-0.888904035,0.560301173,-0.374371419,-0.980350303,0.689199436,0.29451153,-0.416567224,0.633827912,0.948520743,-0.263626118
1292,0.798051797,0.360752732,0.57846371,-0.728147952,0.502789563,-0.808491216,-0.350842389,0.030064136,0.440264042,0.556347053
1293,0.603446628,-0.765649746,0.695762509,-0.579673799,0.800329061,0.334563838,-0.702180546,-0.651878768,-0.790347738,-0.916673645
1294,-0.0379739,0.671845455,-0.241941185,-0.288667265,-0.002226076,-0.970717193,-0.594514631,0.484395952,-0.567917987,0.414238512
1295,-0.935742482,0.290199348,-0.72681779,0.590403544,0.22757868,-0.65336682,0.011800305,-0.612043258,-0.691415043,0.206617392
1296,0.024013625,0.852883779,-0.247345711,0.402425019,0.295993964,-0.019601054,0.319479691,-0.483128631,0.201713155,-0.229732365
1297,-0.253797456,-0.654840984,-0.640566768,-0.889302513,-0.983769293,-0.298243226,-0.888029734,-0.009617739,0.378425935,-0.640698867
1298,-0.00285663,0.046575891,-0.414834999,-0.093660159,-0.002232661,-0.768825324,-0.435327535,-0.597000354,-0.360407701,-0.323976866
1299,-0.201468526,-0.454914488,0.708160472,0.865380384,0.976706966,0.082629193,-0.760850581,-0.691355075,-0.519480835,-0.430348248
1300,-0.958106111,0.66952437,0.853787326,0.875446459,-0.684874133,0.581975585,-0.671809237,0.666687582,-0.613942207,-0.844709587
1301,0.048578057,0.811063303,-0.850085645,0.234952708,-0.458826923,-0.587281064,0.568154424,-0.808063385,-0.852633676,-0.613411364
1302,-0.6792023,-0.75340596,-0.274630752,0.985302516,0.310752788,0.788418305,-0.608738398,0.745424635,0.932036428,-0.429188116
1303,-0.58977153,0.91725518,0.405664645,0.044685623,-0.35697953,-0.988353434,0.942305884,-0.636038553,0.556111022,0.590908752
1304,0.950453431,-0.059802412,0.335892356,0.70314031,0.024103142,-0.457131254,0.0688615,0.391890403,0.220069417,0.524649626
1305,0.93270975,0.331667512,-0.704867567,-0.062709742,-0.86158291,-0.361741408,-0.320977998,0.036089219,0.446445144,-0.576365838
1306,0.520140645,0.87435403,-0.829779263,-0.45763331,0.329809359,-0.252017607,-0.88116674,-0.810109605,0.512103103,-0.81172508
1307,-0.847258936,-0.705746314,0.0696352,-0.477641326,-0.238979489,-0.032497926,0.502016069,0.888561729,-0.429768692,0.670851326
1308,0.031647752,-0.533932975,0.425830966,-0.018826978,0.320073725,-0.833483702,-0.893863003,-0.755137931,0.040974276,0.008844738
1309,0.200610389,0.866460964,-0.138222314,-0.262975651,0.245920798,0.65328241,-0.608690668,0.116467967,-0.433305799,0.993067629
1310,-0.125951818,0.933341184,0.027653356,-0.217793498,-0.023273576,0.715114021,0.089237701,0.537336263,0.826602334,-0.429502988
1311,-0.996715478,0.098348675,-0.406538302,0.047705279,-0.209004832,-0.133643659,-0.096355416,-0.356845356,0.003996548,-0.107696156
1312,-0.128896964,-0.523556852,-0.679298677,0.405863526,0.640911584,0.837516659,-0.945339232,0.247728207,-0.255465214,0.282779829
1313,0.001927538,-0.281235982,0.079114013,0.826937756,-0.826277161,0.536748406,-0.526731134,0.187080943,-0.07906911,-0.084442377
1314,0.339209412,0.383011096,-0.065635249,-0.190719838,-0.084201232,0.370632844,-0.553789239,0.874486911,0.797810894,-0.546659694
1315,0.389714214,-0.729812266,-0.692322336,-0.377975565,0.306718061,-0.690016216,-0.355002285,0.493444351,-0.058773662,-0.821072238
1316,0.565020629,0.810512686,0.86333406,0.968271111,-0.078043189,0.786944054,-0.502189884,-0.61181652,0.937070436,-0.228496336
1317,-0.721954309,-0.722526402,0.332834785,-0.746530718,0.40991701,0.896645746,-0.043089327,0.47130221,0.884992377,0.342322386
1318,-0.673508646,-0.292227296,0.042806621,0.872003238,0.325395579,0.803562564,0.681058328,0.947829009,-0.093365198,-0.523033932
1319,0.51908582,-0.67305908,0.867121686,0.384627939,0.967425745,0.962352424,0.935428581,-0.174005428,-0.989367389,0.66350704
1320,-0.112592765,-0.480977499,0.533833266,0.731990691,0.910704709,-0.177342151,0.705287964,0.616181077,-0.941191488,-0.925305679
1321,0.259337661,-0.623903057,-0.213424993,0.211353383,0.164223033,-0.646850378,0.438067612,0.001162043,0.207208949,-0.190782647
1322,-0.790974279,0.609589541,0.35591177,0.400875995,-0.27623351,-0.737618919,-0.669415871,-0.305750644,-0.720124396,-0.024296584
1323,0.671097795,0.951391501,0.616549038,0.96407408,-0.798270374,0.939368674,0.071047045,-0.347656037,0.646210015,0.06611259
1324,-0.332101276,-0.091596348,0.053950496,0.529861298,-0.692630469,-0.130246292,0.419237092,-0.074174489,0.596607707,0.942716593
1325,-0.600961623,0.914885466,-0.776126991,0.310154543,-0.393914707,0.904093198,0.667578238,-0.324123869,0.61496551,-0.282442281
1326,0.389090953,0.403201639,0.908474399,-0.529763805,0.53592526,-0.557695618,0.763080207,0.827259191,0.680385278,0.438593458
1327,-0.668242475,-0.66339095,-0.94160736,0.888275594,-0.062884362,0.563490211,0.70116106,0.264858035,-0.964191308,0.261514945
1328,-0.852072192,0.014050418,-0.690425608,-0.346475509,-0.521493479,0.499441876,0.524121771,0.49353313,-0.572662404,0.8683528
1329,-0.923527623,0.752743495,-0.589140806,-0.085427003,0.476753134,-0.625958877,-0.468029398,-0.305815539,0.927187789,0.209459963
1330,0.692040433,-0.820704328,0.799927851,0.905955864,-0.285191443,0.775161276,0.481590348,0.13206578,0.172819918,0.378453142
1331,-0.252903605,-0.447788443,0.54781784,0.540985711,0.583738962,0.166010391,-0.046004515,-0.277007288,-0.774324727,0.997412411
1332,0.761421395,0.987236962,0.935345451,-0.640789994,-0.567639739,-0.800437822,0.866046655,0.913902156,-0.419905882,0.186680806
1333,-0.819364455,0.500799971,0.560817548,-0.062682476,-0.628241768,0.699024538,-0.601310029,-0.77244163,-0.859200349,-0.269702738
1334,-0.008185178,-0.495518894,0.941090875,-0.902016605,-0.436457854,0.666607611,0.747916901,0.707663452,-0.909716058,-0.155898747
1335,0.508645472,-0.453355102,-0.926148504,0.267058329,-0.312018311,-0.996245004,0.148773091,-0.319822161,-0.975381818,0.712017304
1336,0.211781626,-0.150393785,-0.023662025,0.668110108,-0.174091208,0.15498349,-0.31157347,0.262702244,-0.461025787,0.604720177
1337,0.056825593,-0.90427705,0.070773026,-0.951312743,0.59013314,-0.321093989,-0.334101837,0.300968639,0.327801837,-0.534417293
1338,0.820413365,0.170032067,-0.269462596,0.214102529,0.1998346,-0.637670955,-0.854205613,-0.919785218,0.377820295,0.094532247
1339,0.971457808,0.788584142,-0.14288897,-0.097604368,-0.807770069,-0.671670313,-0.929049958,-0.464622934,0.300165939,0.045094507
1340,-0.440514876,-0.622669109,0.824614869,-0.509643502,-0.324018673,-0.101971666,0.401013373,-0.242167299,0.220331343,0.956167749
1341,-0.753016611,-0.874264715,-0.858902117,0.638693436,0.617481974,0.558196517,-0.136308795,0.720395843,0.564721301,0.360093628
1342,-0.651241912,-0.984259942,0.108194832,-0.189709864,0.271349633,-0.293693755,-0.923261888,0.085214535,-0.508732391,-0.269985714
1343,0.76267051,0.278601339,0.375933285,0.294284109,0.509620457,-0.561866721,-0.539179601,-0.906830218,0.016855592,-0.290587505
1344,-0.750743456,0.068297391,0.571201542,0.000691972,-0.372219897,0.700408631,-0.824062548,0.233717498,0.525503398,-0.4281324
1345,-0.402062191,-0.489961647,-0.309246866,-0.340505296,-0.606559427,-0.610088128,-0.00276095,-0.850327872,0.565795463,0.166458525
1346,-0.67053072,0.250436873,-0.128934336,-0.941505425,0.86572398,-0.660547744,0.681711713,0.326590374,0.253575248,-0.714524608
1347,-0.854780911,0.979315593,-0.134737758,0.877913733,0.486995443,0.568054442,-0.063264987,-0.845258688,-0.368282694,0.802813319
1348,-0.523172036,0.260640243,-0.634146173,0.342739708,0.268870981,-0.330809988,0.08869579,0.175721519,-0.658022406,-0.589437909
1349,0.433333211,-0.011943982,-0.97323876,0.86820015,0.838489319,-0.070613905,-0.155336265,-0.745038346,-0.707390778,-0.896228834
1350,0.290041984,-0.598783139,0.33310613,-0.655429033,0.300113271,-0.245696671,-0.453328577,-0.328722491,0.076430886,0.930670654
1351,-0.848250067,-0.561551304,0.686615253,0.299947633,0.683865151,0.490334703,-0.905174253,-0.881244251,0.456961845,-0.566687881
1352,-0.654582156,-0.824872527,0.699638072,-0.524402975,-0.860704567,-0.986039476,0.795257797,0.480168732,-0.872739649,-0.370142425
1353,-0.708659284,-0.527342167,0.399902772,0.337041695,-0.997650742,-0.559245478,-0.647705969,-0.360400827,-0.885974687,0.390588098
1354,-0.216197631,-0.604776544,0.144631362,-0.579046396,-0.963766524,0.250468626,0.991223305,0.00215819,-0.428231856,-0.353586565
1355,-0.536509801,0.070697387,0.208852356,-0.857946551,-0.191432244,0.281095843,-0.548704465,0.359755357,0.838712662,0.776633893
1356,0.122759646,-0.126712017,0.313681495,-0.669708924,0.754311585,0.565634918,-0.846009066,0.649862617,0.206268581,-0.556458379
1357,0.167040373,-0.362051039,-0.30217367,-0.499195448,0.935946867,-0.142891098,-0.088941739,-0.116802975,0.756834115,0.239717065
1358,-0.802481323,-0.918709665,-0.054936695,0.910528884,-0.098790155,0.888402487,-0.580041531,-0.029767523,-0.21927882,-0.941221574
1359,-0.682166917,-0.916425995,-0.310439758,-0.749594689,-0.906414804,-0.970680761,-0.36214,0.895748367,0.295211616,0.166561487
1360,0.844130808,-0.864731005,0.309922487,0.196002706,-0.403934768,-0.401720804,-0.007107205,0.798779136,0.281069215,0.556808126
1361,0.718899438,-0.892857302,0.179689941,-0.234589064,-0.470007614,0.22213232,-0.613468168,0.328467301,-0.891066034,0.360834557
1362,0.814397507,-0.63031493,-0.572137399,0.101129662,0.736646257,-0.862526771,-0.737539933,0.157321781,0.482701555,-0.848248515
1363,-0.769462087,0.190509516,-0.458904329,0.213518122,0.199989573,0.389407563,-0.883874113,-0.425126693,0.877897658,-0.943134421
1364,-0.928921532,-0.114646944,-0.827141258,0.147903409,0.417286891,-0.709679819,0.96007017,-0.59443062,-0.375425937,0.371048346
1365,0.171508775,0.12180278,0.411251474,0.32507395,-0.020095629,0.566136454,0.404629385,-0.181777519,0.307680683,0.784433052
1366,-0.37166347,-0.94270012,0.506685921,0.023290517,0.775514361,0.072817035,0.296570345,0.958950621,-0.932024764,0.894727666
1367,0.113778548,-0.446938173,0.637153745,-0.632407496,-0.148041951,0.051599957,-0.300557402,0.680262492,-0.631580255,0.304201945
1368,-0.291009169,0.693460811,0.882242908,0.58441855,-0.266790572,0.484900805,0.565003037,0.951118286,0.368047823,0.876747333
1369,-0.713463377,-0.447770725,0.840460578,0.544943244,-0.184533461,0.600196044,-0.851162494,-0.496926133,0.584140769,-0.024889091
1370,0.134270926,-0.725870332,-0.006246636,0.154685559,0.469485071,-0.560855431,-0.527663785,0.675304939,0.198661089,-0.943136333
1371,-0.331802684,0.323761759,-0.550103229,0.82974679,0.993554386,-0.949357815,0.719714748,0.056765281,-0.586755204,-0.894509812
1372,-0.759197619,-0.68495761,0.629745842,-0.766068023,0.07924364,0.93018386,0.7586997,-0.835536814,0.418975667,0.607492851
1373,-0.488291352,-0.362722123,-0.016429228,0.566202498,-0.99477125,0.634555642,0.292813665,-0.763513115,-0.740005068,0.34820235
1374,-0.293229367,-0.694384243,0.431671642,0.816386844,-0.952149471,-0.953168227,0.679324123,0.815200891,0.117884258,-0.174408294
1375,0.662639859,-0.229664608,0.109647755,-0.990640925,0.901346574,0.185654728,-0.679226697,-0.671249281,-0.482127189,-0.510336019
1376,0.566447833,0.178695387,0.651310038,0.414466775,-0.041360051,0.272686547,0.963819092,0.184989751,-0.503039626,0.047145024
1377,0.880304415,-0.31864406,-0.643231632,-0.851691872,0.990933766,-0.227099998,0.727884179,0.938505578,-0.006651485,0.840111185
1378,0.678398063,-0.083171596,0.070229354,-0.100613303,0.658497339,-0.021735297,-0.173700538,-0.188962341,0.995895669,0.38199197
1379,-0.702029962,-0.192978472,0.435738562,0.083415846,-0.453655529,-0.616007382,-0.482916689,-0.435316088,-0.636351406,-0.911121346
1380,0.18135217,-0.660178708,0.957442216,-0.860912044,-0.165672599,-0.069176904,-0.717451617,0.5925647,-0.547728952,0.34458556
1381,0.647925201,0.115160649,0.234978864,0.161628412,0.318510344,0.56603533,-0.004140895,-0.691842099,0.266271679,0.152450165
1382,0.263770731,-0.88314473,-0.183364696,0.488248146,-0.900119997,-0.575856933,0.208493212,0.840548417,0.562008328,0.382660753
1383,-0.060140077,-0.596791952,-0.611478112,-0.470536354,0.418960918,-0.468828501,-0.10778852,-0.48408807,0.110936038,-0.517917298
1384,-0.482518193,0.640834317,-0.658746899,0.02858104,0.714564026,0.885747468,0.66280215,0.349538752,0.288686514,-0.847876234
1385,-0.950839298,0.678512349,-0.582139193,-0.715495058,-0.966174582,-0.804321777,0.806161865,0.874953879,0.134524338,-0.581229334
1386,-0.342383745,0.923302328,0.048983045,0.509784063,-0.078557292,0.659173481,0.402451882,0.995193519,-0.73175229,-0.327065018
1387,-0.550293031,-0.348464399,0.363469943,-0.641813067,-0.090682453,0.7946266,-0.942770766,-0.085835437,0.306576684,-0.47665569
1388,0.754663679,0.186463473,-0.503293063,0.138195236,-0.310232235,-0.096887153,-0.585842764,-0.293486163,0.771572754,0.0980845
1389,0.355308401,0.114351936,0.430303834,-0.116557241,-0.215662891,0.914754103,0.774456569,0.134624409,-0.26050547,0.917673785
1390,0.051866607,0.980234131,-0.227311756,-0.415770222,-0.51842776,0.231200251,0.285620674,0.195375785,-0.159302606,-0.874967981
1391,0.115373328,0.036741209,0.842373171,0.505499893,0.165065427,-0.699463076,-0.446067937,0.686669723,0.94999183,-0.976208408
1392,-0.505056653,-0.081992063,-0.266772237,0.49862531,-0.226507739,0.964631424,-0.976954047,0.191736095,0.063604756,-0.64793808
1393,-0.985406458,-0.553704081,0.04690244,-0.660041437,0.981963488,0.114092174,0.264648076,0.760869559,0.756349456,-0.893140755
1394,0.89781287,-0.847957484,-0.720806711,-0.382969636,0.966991237,0.274317102,0.989803212,-0.71321894,0.786154429,0.448480037
1395,0.438300277,-0.339078369,-0.440408195,-0.185106256,0.891630566,-0.554068839,0.849173829,0.597787669,0.432448301,0.486720788
1396,-0.441350911,0.846646216,-0.161127569,0.963207169,0.45843831,-0.733815736,-0.442155904,0.455122262,0.174685079,0.953224639
1397,0.487565712,0.537700453,0.212934448,-0.472021634,0.901849903,0.381990551,0.313295079,0.496685823,-0.123114045,0.633410804
1398,0.741496802,-0.799296276,-0.610699581,-0.779770049,-0.459630666,-0.850010131,-0.128474602,0.83315822,-0.981648906,-0.484903255
1399,-0.23925975,0.473799576,0.718986958,0.321002903,0.973189896,0.369711236,-0.544627908,-0.19250567,0.304129297,0.549516077
1400,0.438895032,-0.985174145,0.374488731,0.887802892,0.375253023,0.597613067,-0.798673127,-0.618614559,-0.474053287,-0.497855354
1401,-0.520786579,0.784559811,-0.116536168,0.425308162,-0.340873814,0.309682275,0.820767912,0.741243844,-0.258334177,-0.179429113
1402,0.295529748,-0.794448462,0.312972377,-0.992155747,0.598762282,-0.340072789,-0.874023519,-0.336570957,-0.389108038,-0.528911475
1403,0.951341521,0.183381374,-0.474736968,-0.377690991,0.426797406,-0.784279785,-0.147080445,-0.033174757,-0.030734056,-0.51355153
1404,-0.244002384,-0.317286069,0.36486338,-0.619515136,0.175298622,-0.769241439,0.032706685,0.691475898,-0.516891653,0.379598606
1405,-0.071711743,-0.246811524,0.39978034,0.646986101,0.762035343,0.486880091,0.669248418,0.639314851,0.076200602,0.387597732
1406,0.624592592,0.780462151,-0.238100111,-0.216172755,0.952166536,-0.566332811,-0.729032421,-0.257438936,-0.495669174,-0.782069337
1407,-0.011183774,0.866308828,0.730903701,-0.598618005,-0.649579175,0.113048926,0.64303493,0.33497875,0.011908184,0.462260097
1408,-0.899381955,-0.17585194,-0.470253397,-0.285718029,0.898139944,0.623620187,0.115355648,0.187878213,0.534602419,-0.334649105
1409,-0.738756519,0.055467569,-0.38363726,0.477024736,-0.017557698,0.723066655,-0.041654856,-0.651042758,0.696402597,-0.904461582
1410,-0.677123368,-0.827747308,0.380912005,0.83458346,-0.044021613,-0.351964331,0.435922143,-0.23574568,-0.702628749,-0.297471263
1411,-0.82109368,0.817807189,0.328574648,-0.16516622,-0.184430051,0.025961373,-0.848717968,-0.439936019,-0.739629208,-0.263320847
1412,-0.192771824,0.551636313,-0.811634422,0.062301562,0.878464514,0.672295813,-0.957938885,-0.800885318,-0.372669909,0.759910828
1413,-0.872280264,0.144601662,-0.718679496,-0.14736332,-0.779102887,0.838522964,0.706765597,-0.072232231,0.901265647,0.387971384
1414,0.124011845,0.777276173,0.831629831,0.142042475,-0.600462422,0.33555833,-0.728767771,-0.398302732,-0.428944033,-0.819449143
1415,-0.326951784,-0.076540015,-0.468578469,0.009469469,0.427459642,0.930419301,0.974947665,0.94970377,-0.520435193,-0.910377182
1416,0.081284562,-0.114870193,0.496056106,-0.433046625,-0.99476831,0.700660887,-0.846696706,0.853611068,-0.905896368,0.191133618
1417,0.826462444,-0.604970864,0.599159211,-0.913419755,0.527317692,-0.176025742,0.516312145,0.600988179,0.744996906,-0.163933294
1418,-0.226238482,-0.246052857,-0.773401215,0.750246426,0.475770306,0.816795998,-0.968155878,0.08712435,-0.667846916,-0.736823428
1419,0.920534328,0.2124336,-0.047419544,-0.243365697,-0.559881628,0.544782918,-0.759236719,0.092138948,-0.696327151,-0.309809839
1420,-0.230626817,0.088052683,0.116131711,-0.253252062,-0.869616096,-0.858217834,0.301175721,0.482760445,0.5568368,-0.950027945
1421,0.883203959,-0.976116557,-0.061549518,-0.482573539,0.335880989,-0.476848899,-0.379404817,0.041374884,0.21542132,-0.765410695
1422,0.361271314,0.989232978,0.793606054,0.348663735,0.320884009,-0.156739012,-0.140018466,-0.553801808,0.023343554,0.124176594
1423,0.805284707,0.761530325,0.323109192,-0.459220913,0.232893049,-0.790202701,0.219506968,-0.424422065,-0.76776891,0.349138277
1424,-0.492405869,0.496987605,0.164621379,-0.112291131,0.734138639,-0.761318559,-0.875957949,0.234100686,0.397117754,0.343697527
1425,-0.187805741,0.632991428,-0.832386976,0.226165069,-0.668774165,-0.133025021,0.525831486,0.03127833,-0.175604052,0.164450658
1426,-0.971502773,0.568040567,0.321499429,-0.97509411,0.787208516,-0.263645801,-0.942335763,0.152568844,-0.912979269,0.373907707
1427,-0.779104412,0.469160264,-0.861699585,0.250507525,-0.47841377,-0.810257181,-0.969481338,0.433893776,-0.23842683,-0.773768056
1428,0.003075584,-0.140220919,-0.859257505,0.641156892,-0.026788515,-0.600664279,-0.872189227,-0.607559247,-0.616750511,-0.258786444
1429,-0.256946704,0.198147986,0.097157534,0.845542215,0.643952192,0.274889419,-0.348733687,-0.915052109,-0.054708536,0.557165211
1430,0.611831109,-0.928564897,0.813731851,-0.589071551,-0.277818472,-0.148886876,-0.791482185,-0.040290647,-0.064027396,0.857548362
1431,-0.984154313,0.41949615,0.768259516,-0.101241542,-0.722650432,0.157070376,-0.670583461,0.87277205,-0.588162378,-0.450845578
1432,0.673024118,-0.234138767,-0.361086641,-0.977041834,0.331920639,-0.190216666,-0.00326762,0.986682337,-0.241303289,-0.582199355
1433,-0.246321641,0.658270853,-0.200552651,0.5477837,0.354548844,0.446173856,-0.408522433,-0.028078899,0.688745459,-0.881469816
1434,-0.229502934,0.235029116,-0.456686414,0.025034283,-0.990433436,-0.78009099,0.016088796,-0.419090243,0.947461735,-0.191192943
1435,0.903061151,-0.525073128,-0.269460022,-0.481068155,-0.172686165,-0.162919642,0.242212524,-0.148587658,-0.671767239,-0.680586599
1436,-0.048651521,-0.551082265,0.335067566,-0.171055634,-0.128739909,-0.727414241,-0.480816874,-0.007697233,0.486976496,0.696115336
1437,0.104187589,0.941469781,-0.929673051,-0.867145139,0.81416829,0.023561459,0.326824465,0.452978794,0.314779167,0.725716395
1438,0.86943265,-0.56533508,-0.946020416,0.522919585,0.716309109,-0.856445618,-0.003937999,-0.564875261,0.252570704,0.473616581
1439,0.726872512,0.837079828,-0.897087517,-0.341234746,0.224587801,0.399654856,0.339093441,0.311772061,-0.460585292,0.640932227
1440,-0.480171031,-0.385738655,-0.676907753,0.553270713,-0.143484083,0.534337797,0.666703827,-0.673253723,-0.267488117,0.620980836
1441,0.375399669,0.090278425,-0.214351735,0.822571847,-0.628930258,-0.471948605,-0.676060549,0.979056881,0.938569844,-0.56050683
1442,-0.104185508,-0.283208058,-0.407056443,0.073901195,0.888553242,-0.144738371,-0.669537643,0.760512835,-0.960366312,0.008431307
1443,-0.563967448,0.292317193,-0.926690876,0.739346749,-0.014169782,-0.574116783,-0.494916335,-0.496450543,-0.140836831,-0.365808647
1444,0.37247363,0.80442757,-0.433644147,-0.83659431,-0.032780349,-0.72386787,-0.879543067,-0.636054071,0.349240479,-0.85394259
1445,0.918764051,0.856944374,-0.180741839,0.504529034,0.327196116,0.796829802,0.200727266,-0.859927786,-0.3059372,-0.741819949
1446,-0.481191038,0.609618502,-0.486064432,-0.916285767,-0.371775333,-0.604703491,-0.003961713,-0.294161831,0.817601121,-0.513288276
1447,-0.062480016,-0.785849416,0.925615475,0.109662091,0.098186458,-0.563961569,-0.579219256,0.583885332,0.654490514,-0.331957005
1448,-0.357320885,0.11485853,-0.42397452,0.443310639,-0.605856124,0.171683521,0.665375049,-0.198426939,0.859101935,-0.430802898
1449,-0.670714371,-0.517729622,-0.13208982,-0.163503404,-0.90277883,0.612546416,0.283358267,-0.581229857,-0.202814743,-0.598858121
1450,0.429455451,0.766025395,-0.068707196,0.987152137,0.863290569,-0.041685715,-0.571233054,0.634144872,0.73920791,-0.642117381
1451,0.056331503,0.614207754,0.581535126,-0.949633101,-0.101744395,-0.252241336,0.547891098,0.740180625,0.483732044,-0.452151141
1452,-0.53057064,0.17540428,-0.282021756,0.398293386,0.768667933,-0.627453297,-0.280680931,-0.380507881,-0.653086085,0.657280554
1453,-0.871136677,-0.0743229,-0.669113272,0.244390363,-0.626845633,-0.938270766,-0.652248512,0.588674734,0.383273434,-0.561004612
